Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM22,OUT049,873.7320557575608
FDJ03,OUT027,1082.940998144522
FDU14,OUT018,3834.3225187702587
FDB33,OUT010,381.8313353912594
FDP27,OUT046,3121.417002173236
FDO38,OUT010,159.647870958625
FDE28,OUT027,5857.329262401554
FDO27,OUT035,1520.6896571963
DRL23,OUT027,2885.3571482736625
FDS28,OUT046,953.2837575602141
FDX24,OUT013,1462.9117811228023
FDZ02,OUT035,1540.8467448878314
FDL46,OUT045,1912.7823873525815
FDS60,OUT027,4747.379010533531
NCO06,OUT017,591.2477091351844
FDO16,OUT035,1358.155024971151
FDC60,OUT049,1362.931156748706
FDA48,OUT018,3452.4678636262915
FDZ36,OUT027,5095.345282602697
FDK27,OUT045,2044.6433371089051
FDW23,OUT018,608.2558346774556
FDM14,OUT018,1683.0982549398293
FDM14,OUT013,1649.1652226233207
FDW60,OUT018,2812.4329225988354
FDE21,OUT013,1970.4153465974273
NCM42,OUT035,1660.4337038682615
FDY59,OUT010,227.87618776699674
DRI49,OUT049,1317.294622670462
FDT28,OUT019,364.18336244808495
FDQ22,OUT018,611.2690937176081
FDR60,OUT049,1273.171233368099
FDC50,OUT019,235.43549155909014
FDV24,OUT013,2412.3406497450082
DRF48,OUT010,488.2207539021727
FDQ47,OUT046,632.1759258605654
DRN36,OUT049,1536.3572634330403
NCY06,OUT035,2015.1470932656375
FDE52,OUT035,1380.8208542331186
NCB54,OUT045,2008.1426133026816
NCF31,OUT035,2488.809699846777
FDJ08,OUT027,5105.630690476763
NCC07,OUT017,1649.8808200270585
NCD19,OUT027,1247.051819663435
FDL46,OUT049,1972.4754482492617
FDM20,OUT045,4029.753358882073
NCI06,OUT010,446.8224178380052
DRM11,OUT035,4219.489137870839
NCH07,OUT018,2512.502296129922
FDS23,OUT013,2035.745577763402
FDO49,OUT018,763.5412671188544
FDS35,OUT049,1066.3882756346568
DRK39,OUT045,1341.692850660074
DRI39,OUT049,900.9921735599407
FDV04,OUT017,2521.5528114867143
NCN14,OUT035,3069.828880772309
FDH08,OUT013,3724.8910688704464
FDS20,OUT046,3161.843587168011
FDV40,OUT049,1147.5033685050128
FDZ48,OUT010,258.23172077437283
FDS24,OUT027,2551.261501732207
FDK44,OUT049,2849.7633077583096
FDS48,OUT045,2517.1991310131775
FDK26,OUT010,489.55048474688886
FDD23,OUT045,3096.443784299853
NCH54,OUT017,2594.990352960227
NCP14,OUT010,240.73180228066065
FDM60,OUT010,132.06171756979535
FDV24,OUT017,2439.7952721202983
FDH08,OUT018,3529.568321727
FDS12,OUT027,3013.68940690801
FDR39,OUT027,4830.132481419789
FDP12,OUT027,995.5522217586971
DRF60,OUT027,5857.329262401554
FDC09,OUT035,1648.6560476738427
FDF50,OUT018,3006.7951174326386
FDG28,OUT035,4020.3130480658674
NCE19,OUT017,868.768848517783
NCM53,OUT010,251.0863759446505
NCN18,OUT049,1720.7593416306609
FDF32,OUT035,3117.2516903955343
FDF11,OUT013,3957.1725231047335
DRI59,OUT049,3792.243756421453
NCG54,OUT035,2806.739008844437
FDM44,OUT046,1638.82842117129
FDT57,OUT018,3629.4851971685407
FDV24,OUT046,2441.8802463339675
FDI50,OUT019,570.6865537774088
FDS09,OUT035,767.949516945127
NCC31,OUT027,4113.427865843325
FDQ07,OUT019,573.8587686003165
FDC22,OUT017,3112.491083541053
FDZ56,OUT046,2795.177510669078
FDZ40,OUT019,132.06171756979535
FDS46,OUT027,2947.751293921525
DRD24,OUT045,2061.517173427293
FDV45,OUT017,3074.2167579368643
FDL26,OUT045,2529.729891951447
FDA56,OUT018,2008.6136778774992
FDN27,OUT046,1965.1651525123705
FDM20,OUT049,3969.061732417613
FDO16,OUT017,1339.0277748684528
FDL03,OUT035,3010.315021847866
FDE58,OUT046,1949.291235505419
FDI02,OUT027,2928.419606684518
NCC55,OUT019,132.06171756979535
FDR03,OUT018,3265.039992389683
FDB14,OUT017,1450.8433618720758
FDR45,OUT013,3967.2784510741876
NCN07,OUT017,2039.8162327159348
FDM51,OUT019,249.18201266524062
FDT52,OUT027,5857.329262401554
FDL26,OUT046,2511.3288716297325
NCZ42,OUT046,3928.1270715162627
DRI47,OUT019,364.9296936113543
FDW40,OUT013,2075.8134892572666
FDN34,OUT046,2785.2853899823713
FDS01,OUT035,2931.187161733043
NCG55,OUT045,1923.1281144402951
FDC11,OUT035,1359.9655274230483
FDX35,OUT018,3524.5139748631696
NCB06,OUT046,2587.080786201066
FDR09,OUT019,572.7278847214071
FDC53,OUT017,1541.0099251252425
FDY45,OUT013,4120.401468207408
FDA22,OUT010,386.38855268895054
FDE02,OUT035,1519.084836397051
FDW21,OUT045,1632.0676442482984
FDV34,OUT046,1179.4810096890858
FDS59,OUT049,1656.1135655335288
NCW17,OUT017,2061.116508219528
NCK54,OUT046,1961.380387902021
FDG17,OUT019,570.6865537774088
FDG35,OUT017,2862.5107517132333
FDD08,OUT010,132.06171756979535
NCO07,OUT017,3642.349794541585
FDJ10,OUT010,278.2193595702281
FDW36,OUT017,1649.2235389190487
FDW21,OUT010,239.58138875766716
FDY19,OUT017,1924.5938059233904
DRE03,OUT013,831.4767964634412
NCC55,OUT049,641.2747948634897
FDH52,OUT010,135.7604567706234
FDO09,OUT017,4080.319596879335
FDU43,OUT045,3959.5388117611087
FDX09,OUT010,424.92129645318397
FDH40,OUT019,198.32201115193067
FDW58,OUT017,1647.6233071902172
FDC47,OUT017,3735.6893143043894
NCR41,OUT035,1498.273460635145
DRG49,OUT035,3896.60842841523
FDC52,OUT027,4078.6197001161704
FDY13,OUT046,1185.3321695307636
FDY35,OUT013,727.6683964372099
FDI35,OUT017,3119.4588967545315
NCU18,OUT049,2081.517693626375
FDY33,OUT018,2515.1029366837934
FDC15,OUT027,4197.485499743148
FDU01,OUT049,3073.5068463559332
NCU42,OUT046,2799.1463900400786
NCV29,OUT018,2815.9398448170746
NCY30,OUT017,3051.331173415075
FDQ46,OUT049,1734.2116596420217
FDG58,OUT027,4111.374667415951
FDK33,OUT017,3628.352906169937
NCD07,OUT045,1905.7901622373777
NCX29,OUT027,4003.095557032716
NCT42,OUT013,2421.126809143189
DRN59,OUT035,748.5553140396016
FDI44,OUT035,1281.6183536265814
FDA45,OUT049,2831.553380895514
FDP31,OUT045,1056.197479265778
FDY01,OUT046,1944.8328371965235
FDT09,OUT018,2038.715837891668
DRH03,OUT027,2825.288175644386
FDA36,OUT018,3014.6091298876113
NCF31,OUT017,2464.24793685546
FDG14,OUT049,2458.993173916958
FDG28,OUT027,5857.329262401554
FDU14,OUT049,4104.589062259207
FDY47,OUT019,285.2485793244495
FDI56,OUT049,1376.7386266971816
DRD01,OUT013,1017.5618393458016
FDM22,OUT046,950.2506342509706
FDH33,OUT013,720.2933782116032
DRZ24,OUT013,1936.084362425458
NCQ38,OUT046,1649.2764446324104
FDO16,OUT027,2330.4980604952107
FDU07,OUT027,4038.5431686823663
NCB07,OUT013,3005.658846689614
FDU48,OUT045,2016.173863493473
NCM43,OUT045,2660.5109541287343
FDR31,OUT010,361.5138581867752
DRK49,OUT018,614.3092078838039
NCI30,OUT010,573.4490120878073
DRD60,OUT017,3052.9161043672752
NCG19,OUT046,3802.655305183359
FDH12,OUT035,1649.2235389190487
FDM32,OUT035,1443.34192973237
FDM27,OUT035,2550.39861461152
NCU53,OUT027,4285.7813265340055
NCQ18,OUT046,1569.2019538756513
FDS10,OUT013,2899.170078548152
FDB33,OUT027,4197.021936087962
FDI12,OUT013,1428.2519956844656
NCW42,OUT013,3664.6603769373473
NCC06,OUT018,2012.2069833385592
FDW02,OUT017,2018.3252432728286
NCD43,OUT017,1648.9506620975692
FDM57,OUT018,1345.247002438405
FDA58,OUT017,3871.9177498203608
FDK56,OUT046,3146.576414911522
FDP52,OUT045,3860.0207980424007
FDW20,OUT018,2011.3674897431263
FDS52,OUT049,1609.4538566387282
NCT29,OUT018,1947.2797975056594
NCL54,OUT013,2851.474994233091
FDC05,OUT045,3066.2796113897293
FDF34,OUT035,3058.9287535850362
FDP03,OUT027,3009.5721218038416
FDD32,OUT010,190.97553032765015
FDZ10,OUT045,2017.8160445035548
FDZ40,OUT035,867.1419622113694
FDD51,OUT018,624.9026932015914
NCY30,OUT019,430.6899398056481
FDP58,OUT017,3706.631971195573
FDV49,OUT017,4189.451530511592
FDY24,OUT019,132.06171756979535
NCO55,OUT017,1653.7614387985284
FDR13,OUT017,1925.8158339506099
FDS51,OUT017,994.1217669338595
FDP26,OUT045,1648.6476530672717
NCB54,OUT027,3020.6540068843747
FDF32,OUT017,3055.611016407759
FDN31,OUT018,3022.4622079638893
DRM48,OUT017,591.2477091351844
FDN20,OUT049,2773.110619466557
DRL01,OUT046,3769.4250120870956
FDV56,OUT049,1646.8129173217565
DRH13,OUT027,2890.3943038630223
FDA03,OUT017,2498.8275197977773
FDF47,OUT027,5857.329262401554
FDX32,OUT046,2505.596117079973
FDX57,OUT049,1536.1753035288723
NCA30,OUT045,3013.7704237508938
FDO49,OUT013,831.56690034976
FDL04,OUT019,249.97536592211057
DRM48,OUT035,593.9466892070083
FDR16,OUT013,3574.5047147750242
NCC19,OUT018,3030.1714364625655
NCE42,OUT045,3979.308320730885
FDY24,OUT017,866.6378836463566
FDH19,OUT049,2848.8399696598
FDJ46,OUT013,2838.7973340455233
FDN45,OUT010,572.5806706332396
FDY08,OUT035,2020.203243137542
FDZ37,OUT035,1365.369009903208
NCT30,OUT045,758.1183394593285
DRY23,OUT018,618.2334360121414
NCZ30,OUT018,2002.80291969963
FDC44,OUT018,1858.551359546255
FDB45,OUT035,1647.6233071902172
FDY04,OUT013,2579.5066565230295
FDM27,OUT046,2581.9606296344077
FDZ43,OUT017,3924.604653781745
FDT39,OUT019,367.3885748960307
NCC06,OUT019,281.1101286378065
FDL15,OUT027,4110.911103760767
FDL57,OUT017,4103.298293721834
FDU08,OUT046,1556.493473366127
FDK40,OUT017,4206.890495163504
FDQ12,OUT010,569.4084558103317
FDS48,OUT017,2502.1667489570395
FDP09,OUT045,3632.7759433925544
FDW21,OUT049,1558.5520146143995
FDY25,OUT035,3065.3401651767795
DRE13,OUT017,1360.8139735786704
FDV43,OUT019,132.06171756979535
FDD22,OUT045,1732.4808673896393
FDM46,OUT019,232.23018428818838
NCO30,OUT010,480.28928354464443
FDM25,OUT046,2860.668064923065
NCN41,OUT049,2023.032806704916
FDU24,OUT045,1453.7329749090031
FDZ50,OUT046,3152.841076163793
FDP45,OUT013,4025.934225085723
NCM54,OUT045,2013.2176244442649
FDW10,OUT019,423.73496760645185
FDP20,OUT017,2014.5462620399628
FDK32,OUT046,2510.000961184929
FDN52,OUT049,1363.3587568436685
FDM58,OUT045,1722.5228688343686
FDZ46,OUT027,2922.4438782042034
NCA18,OUT018,1871.797076386496
FDD35,OUT046,2084.279706267291
NCK31,OUT035,755.9637567097786
FDI40,OUT027,2853.984999434939
FDT50,OUT019,238.13592255493668
NCT06,OUT046,2615.9612266181516
FDT31,OUT035,3019.3452991767967
FDT45,OUT049,872.228710412122
FDT13,OUT045,3081.281750841299
FDO50,OUT045,1387.1624404508996
NCU18,OUT010,277.3028060013077
NCR54,OUT049,3090.2344619138585
NCO18,OUT018,2815.4208185340804
FDU09,OUT045,868.9068570115727
FDT13,OUT018,3009.487314388194
FDE09,OUT046,1752.4821801543815
NCK53,OUT019,249.26176808095937
FDG45,OUT049,3574.3078863875958
DRH15,OUT035,675.3866487861362
FDO21,OUT019,570.6865537774088
FDD14,OUT027,5095.345282602697
FDC09,OUT046,1648.981830208684
FDH45,OUT027,1011.9898077692255
FDV32,OUT046,1125.295520104196
FDG12,OUT035,1987.3322779392279
FDS32,OUT013,2064.685139958457
NCL55,OUT018,3824.461059115318
DRE01,OUT035,3868.602009005735
DRE15,OUT049,1277.8861717417763
NCL42,OUT045,3961.104909566457
FDP31,OUT013,1232.8673837576835
FDN33,OUT018,1438.9846822230704
FDZ59,OUT046,2557.017125875289
FDE45,OUT010,429.1367107330256
FDJ07,OUT013,1981.8273084378498
FDQ45,OUT018,3029.816070325137
FDM33,OUT027,5857.329262401554
FDO15,OUT010,150.9681010298929
FDM46,OUT013,1466.0059973785005
FDR03,OUT045,3458.126270340962
FDY49,OUT018,2652.504810994434
FDQ60,OUT045,1936.3840917255338
FDW10,OUT049,2844.425703112656
FDO51,OUT049,687.6122855540094
FDJ40,OUT018,1636.2285001762432
FDS20,OUT018,3061.4415300893115
FDU45,OUT013,1808.0161437785177
FDV02,OUT035,2795.566985205743
FDN09,OUT046,3993.2797362834094
NCM55,OUT027,5095.345282602697
FDN23,OUT018,2376.8713753141997
FDY31,OUT010,364.6271705683481
FDW03,OUT010,240.92520922422517
FDD14,OUT046,3087.6218848564477
FDV23,OUT017,2008.8893331256515
DRI03,OUT045,2859.8876117809928
FDN13,OUT035,1571.7618653466643
FDF45,OUT027,1313.476303136842
FDU46,OUT035,1365.8940058525486
FDB57,OUT049,3684.119644123388
FDV12,OUT049,1569.007553936824
FDQ58,OUT013,2424.568778164625
NCA18,OUT017,1906.1469032000887
FDH52,OUT049,990.7536548928032
FDM24,OUT018,2380.4781947577435
NCP43,OUT027,4833.505289397464
NCO18,OUT019,428.84515856803307
FDM32,OUT017,1396.566438185475
NCL07,OUT017,599.0155033887028
FDK03,OUT013,4047.9118244060105
FDP59,OUT017,1650.2562794026737
FDQ24,OUT049,4048.677442762957
FDQ16,OUT018,1637.2768574801678
FDU44,OUT013,2556.066533697176
FDH28,OUT010,132.06171756979535
FDV28,OUT019,132.06171756979535
FDM22,OUT045,863.0699760491234
FDR56,OUT046,3088.9906405091515
FDV39,OUT049,3085.225035481488
FDU37,OUT019,172.04220794302626
FDQ11,OUT010,570.7381866550478
FDX02,OUT045,3778.504614734133
NCS42,OUT018,1436.7180496496394
FDY57,OUT027,2825.5605763746403
FDB21,OUT049,3841.163661964545
FDE28,OUT017,3849.9630064774024
FDQ55,OUT017,1937.5807809874873
FDA48,OUT049,3649.9796152990752
FDZ19,OUT045,2851.6304903719456
NCC43,OUT045,3979.7539128750777
NCV18,OUT046,1358.086050914374
NCA42,OUT018,2478.157069608233
FDY45,OUT046,4182.2588351223485
NCC30,OUT045,2940.58566435064
FDM57,OUT013,1427.614024082314
FDL09,OUT010,387.2469225317007
FDB09,OUT027,3009.5721218038416
FDT44,OUT035,1942.4617421304429
NCT06,OUT027,4279.025540224879
FDX26,OUT049,3148.798378342711
FDK32,OUT013,2489.822481610371
DRA12,OUT046,2131.455123717846
FDO46,OUT010,486.9981064036912
FDE52,OUT013,1427.0218833582362
NCH42,OUT045,3811.1147343982134
FDV08,OUT035,621.1573426563215
FDB47,OUT018,3396.7910616799018
FDC28,OUT010,258.49652314783106
FDD22,OUT046,1928.5678066436244
FDS07,OUT027,2934.019845512219
DRI13,OUT045,3678.365390748565
FDG32,OUT018,3483.259564544349
FDU14,OUT017,4123.620293722067
FDD28,OUT019,132.45365264518216
NCP41,OUT017,1659.861623552638
FDS08,OUT049,2866.884337444368
FDX47,OUT045,2534.8655852149927
FDC53,OUT019,247.114719758957
FDQ19,OUT035,4012.815862230002
FDL14,OUT045,2485.2556562978834
FDM33,OUT019,572.5290377556005
FDA51,OUT045,1890.3057520887896
FDZ27,OUT018,762.9952228668137
FDT04,OUT046,657.9046353409
DRC13,OUT049,2048.2810458985496
FDR16,OUT027,5857.329262401554
FDQ03,OUT027,5857.329262401554
FDE38,OUT035,2714.126623012005
DRH23,OUT027,1259.4047438746627
FDT11,OUT019,489.4601386512617
FDD09,OUT035,2994.993534679843
FDR40,OUT045,1339.3293071340186
FDX07,OUT017,3057.877048870235
FDR07,OUT035,1543.519663499504
FDA51,OUT017,1894.6013257742825
FDT59,OUT019,571.0894259635926
FDF20,OUT017,3070.2260699795256
FDR13,OUT045,1912.7714178063047
FDY26,OUT049,3608.4455281036935
FDW04,OUT017,2021.2338806716245
FDK52,OUT017,3841.956092808286
FDN60,OUT049,2559.554404797909
FDM09,OUT019,412.16580339595015
FDP46,OUT049,1360.1913069222053
FDB50,OUT019,171.77002636724694
NCQ29,OUT049,4037.6364528581303
FDP16,OUT027,5857.329262401554
FDX33,OUT018,2484.1123717063765
FDP07,OUT010,508.6783548614911
FDN22,OUT046,4009.105215939392
FDF39,OUT049,4133.9448431356695
FDS21,OUT017,962.1568989040118
NCM42,OUT013,1650.1949172381471
FDK50,OUT019,384.01145538101736
DRF13,OUT027,4038.079605027181
FDH35,OUT018,2512.464512510656
FDP60,OUT018,1555.6265604664866
DRJ49,OUT027,3020.38160615412
NCT42,OUT019,363.627829475848
FDE38,OUT049,2680.088116220014
FDI04,OUT049,3111.398253608851
NCH54,OUT045,2592.0988031651864
FDT56,OUT049,916.830950337008
DRD15,OUT018,3526.4601862479863
FDV58,OUT013,3034.3215361555103
FDP21,OUT049,3137.7960940345265
FDH05,OUT013,3711.343516783964
FDR10,OUT027,4260.763204732525
NCP06,OUT045,2516.0988834470795
FDF33,OUT049,1645.2062329815685
DRK37,OUT013,3106.259260621637
DRH49,OUT045,1331.633241375366
FDT58,OUT013,2657.9957712097357
FDD41,OUT018,1630.783598354728
FDP40,OUT018,1688.3261786808032
FDM51,OUT027,2853.712598704684
FDO45,OUT010,196.16744285245903
FDW33,OUT010,240.73180228066065
FDY24,OUT045,866.6378836463566
FDB10,OUT010,569.9915895859573
FDM40,OUT035,2066.147948626001
NCI06,OUT017,3052.118179433495
FDW12,OUT019,336.517091959473
FDX48,OUT027,4115.608456004193
NCW05,OUT027,2885.629549003917
FDX27,OUT017,1519.5416910288993
DRM37,OUT045,3064.744926909812
FDA38,OUT045,3905.317584618544
FDR36,OUT046,655.9113711152282
FDZ45,OUT046,3137.3318318239762
FDG05,OUT017,2535.882465885401
FDK28,OUT013,4195.000292973978
FDV47,OUT045,1352.4502018907817
FDN21,OUT045,2594.210860871035
FDP20,OUT027,3013.4170061777554
FDI35,OUT045,3109.035111111523
DRY23,OUT013,721.6931422653829
FDA56,OUT017,2044.7983204382049
FDB09,OUT013,2006.3320999073712
NCO26,OUT027,2946.1494884522353
FDQ49,OUT018,2471.887787162731
FDI52,OUT027,3007.102741954889
FDZ44,OUT027,2945.877087721981
FDZ09,OUT018,2525.9270384122515
FDY03,OUT049,1915.5574035298343
NCG42,OUT017,2037.884653288502
DRI13,OUT027,5857.329262401554
FDQ32,OUT013,2029.1310900406627
FDW16,OUT035,1388.5713589227435
FDU27,OUT046,788.177887155269
FDR28,OUT010,385.6731992250124
FDQ49,OUT010,379.3401265607021
FDS37,OUT046,1955.0688256632657
FDW26,OUT018,3441.0045617069927
FDX12,OUT018,3731.159447707292
NCP06,OUT013,2472.967887832357
FDW45,OUT010,363.8800378727712
NCN30,OUT049,1493.701961709169
FDN24,OUT049,872.8385694944541
NCL41,OUT027,995.8280110612675
FDR02,OUT019,260.2774187897025
FDD09,OUT010,443.73543079121873
FDS33,OUT010,197.10331079840736
FDU22,OUT045,1983.7683016326355
FDI53,OUT013,2520.3677377314125
DRH01,OUT049,2857.78512331257
FDX32,OUT013,2101.261934569887
NCP30,OUT018,611.5448830201784
FDB60,OUT045,3056.5086916337223
FDB14,OUT049,1445.0334162917834
NCP02,OUT035,869.480120765593
FDJ10,OUT017,2026.099664602623
FDG34,OUT046,1721.9712581022086
NCB18,OUT017,1365.908297495636
FDM16,OUT049,1134.1847659421846
FDW25,OUT018,1346.3174139207022
FDB35,OUT010,221.00406215805043
DRN11,OUT013,2118.823808304099
FDF41,OUT019,570.183760693212
FDH16,OUT045,1371.0929820247297
NCQ50,OUT018,3442.052457092637
DRH23,OUT018,893.1783871629664
DRJ37,OUT013,2428.214680245634
DRJ24,OUT027,5095.345282602697
FDY16,OUT035,3078.6163673542337
FDQ27,OUT045,1650.8283597182976
FDZ33,OUT045,2464.9842708867113
FDF29,OUT045,2075.012921106888
FDA08,OUT049,2573.573366818664
FDG31,OUT046,1114.8854198938313
FDE34,OUT019,463.9735559950889
NCR30,OUT027,1447.0453186213351
FDV33,OUT035,4154.237560901365
DRZ24,OUT018,1947.141917276041
NCL54,OUT035,2867.7134015566703
FDR12,OUT049,2890.962649319294
NCC54,OUT046,3797.539933485262
DRN59,OUT013,825.0784948789534
FDX50,OUT019,261.2615702280728
FDV31,OUT027,4747.842574188716
NCA29,OUT027,4418.751615117211
FDW60,OUT049,2909.2257028720046
FDX08,OUT017,3110.613692604614
DRD49,OUT013,3768.0551519443
FDD33,OUT046,3809.9558947691053
FDW35,OUT013,720.7296882257194
FDJ36,OUT017,1650.2562794026737
FDV51,OUT035,2692.737029286612
FDW36,OUT046,1652.1859225694552
FDH35,OUT046,2587.5062489826446
NCS30,OUT027,3020.6540068843747
FDN49,OUT017,605.2179207113571
FDL08,OUT018,3718.0684894426413
FDI09,OUT013,3870.1803015611777
FDP19,OUT018,1987.3288070573503
FDU21,OUT010,132.06171756979535
NCP41,OUT045,1652.1612070696972
FDY10,OUT013,1833.4446441939194
FDP12,OUT018,591.2417459907697
NCN26,OUT049,1953.7430856960525
FDK44,OUT013,2837.741659772431
FDC28,OUT049,1654.5049391981267
FDJ41,OUT027,5857.329262401554
NCT29,OUT035,2001.1050536214993
NCH42,OUT019,570.8854007432153
FDU60,OUT018,2608.776580619113
FDS02,OUT045,3083.025007538966
FDC51,OUT046,2085.6121549625736
FDU03,OUT013,3066.7265057065692
FDX39,OUT045,3663.4334004334373
NCY05,OUT010,132.06171756979535
NCL06,OUT027,5857.329262401554
FDD32,OUT035,1285.181643669787
NCN41,OUT045,1991.4303836496981
NCX53,OUT049,2137.2536422952753
FDU57,OUT019,365.2118903348936
FDQ23,OUT046,1648.5211700406826
FDQ52,OUT045,4033.631077387221
FDC14,OUT045,626.3306728345316
FDY09,OUT035,2908.4866359990197
FDQ28,OUT045,2544.1328597629913
FDV25,OUT046,3751.7045981050974
FDJ07,OUT035,1949.452065277838
DRB25,OUT049,1645.100021524324
FDK52,OUT019,572.5290377556005
FDY52,OUT027,1402.131761515242
FDB28,OUT046,3103.5131135268603
FDT36,OUT035,593.6708999044381
FDV25,OUT017,3823.7279239074865
NCN07,OUT027,3020.38160615412
FDC57,OUT017,3032.721840407076
FDQ03,OUT018,3644.5363383288823
FDU23,OUT017,2718.381410916669
NCX41,OUT035,3658.5787882354925
NCD06,OUT035,754.4897076384029
FDW08,OUT045,1651.8581980394
NCU29,OUT017,2450.1072009946133
NCE06,OUT013,2507.6864529864865
FDV52,OUT010,268.80287178745823
FDB02,OUT017,2900.5976902881703
NCR18,OUT045,637.0411499867939
FDK16,OUT049,1492.2259064279747
NCQ29,OUT010,571.3662774497606
FDZ01,OUT019,248.12914838805358
FDW27,OUT035,2539.0848397764735
FDD17,OUT018,3624.0374171412896
FDW39,OUT013,2853.480359065612
DRH59,OUT045,1099.9758782813465
FDS52,OUT013,1637.0285698771252
FDU40,OUT027,5724.265862527367
NCF54,OUT013,2832.388808157696
FDH46,OUT045,1650.8283597182976
NCP14,OUT049,1645.4972185021861
FDH50,OUT049,3169.787723474046
DRF15,OUT010,370.89818079801904
FDV27,OUT027,2554.158913315685
NCJ06,OUT049,2024.6286208968666
FDN02,OUT018,3228.743396044334
FDQ51,OUT049,775.073390603922
FDQ07,OUT017,3719.528335521104
FDS45,OUT049,1644.174452665252
NCJ06,OUT045,2004.2959366703392
FDD36,OUT035,1957.7761900104535
FDY25,OUT045,3115.2895658206953
FDU52,OUT046,2458.067101108689
DRK47,OUT017,3811.0204987725065
NCL30,OUT017,2013.3917378667434
FDN22,OUT035,4029.5549401649887
NCF30,OUT027,3011.909415323137
FDK03,OUT035,4110.4192861683005
FDT45,OUT017,867.6108787840752
NCC54,OUT027,5857.329262401554
FDP08,OUT018,2936.191624992837
FDU44,OUT046,2600.1052946783043
